msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
HMfYhZtqbozAF54FMMAOY3dxZi7tnMi+AebB0ba/1Y8=,33,30,149,149,1,2016-11-30,2017-01-01,0
HMfYhZtqbozAF54FMMAOY3dxZi7tnMi+AebB0ba/1Y8=,33,30,149,149,1,2015-11-30,2016-01-01,0
HNzRJPvGK73VGQNaaku6oDCiQyYUrm18GCaIzGqXNFw=,38,30,149,149,0,2017-02-24,2017-03-26,0
Hd6QpKf497ws8D7HW0RSALHrxZPkO4YXR1vADIwWf1o=,41,30,99,99,1,2016-06-12,2016-07-12,0
Hg+eBkBW6azCwOEvkKlbk+YkH2zqjJN/0ELiKvQge3k=,41,30,149,149,1,2016-11-01,2016-12-02,0
Hqam66mJx+EiOJ8TC91Z8c6ZnMVuyTzwiGpUzg4FMEA=,31,30,149,149,1,2016-08-31,2016-09-30,0
Hr7adkVzRB9W8PK9j3CWfYA+ZncvIsVqD2qRewDrhCw=,41,30,149,149,1,2015-06-02,2017-01-29,0
Hr7adkVzRB9W8PK9j3CWfYA+ZncvIsVqD2qRewDrhCw=,41,30,149,149,1,2015-04-03,2016-10-29,0
Hr7adkVzRB9W8PK9j3CWfYA+ZncvIsVqD2qRewDrhCw=,41,30,149,149,1,2015-03-03,2016-08-30,0
Hr7adkVzRB9W8PK9j3CWfYA+ZncvIsVqD2qRewDrhCw=,41,30,149,149,1,2015-06-03,2017-02-28,0
Hr7adkVzRB9W8PK9j3CWfYA+ZncvIsVqD2qRewDrhCw=,41,30,149,149,1,2015-07-02,2017-03-31,0
HwjOV5B4TuUN7OQKEwaoqgvVi7SelHH/sWp4SftP+YM=,41,30,149,149,1,2016-04-24,2016-05-25,0
HwjOV5B4TuUN7OQKEwaoqgvVi7SelHH/sWp4SftP+YM=,41,30,149,149,1,2016-12-24,2017-01-25,0
HwjOV5B4TuUN7OQKEwaoqgvVi7SelHH/sWp4SftP+YM=,41,0,0,149,1,2015-04-24,2015-05-25,0
I2O8VufqI9yuGoC890k1S/oRavZfelgijrBl1bs8IP0=,41,30,149,149,1,2017-02-09,2017-03-09,0
INOfoYjWG4EKocq8rDZoA61jfVgnKhrOoB6e1eZU/kc=,41,30,149,149,1,2016-02-25,2016-03-26,0
INOfoYjWG4EKocq8rDZoA61jfVgnKhrOoB6e1eZU/kc=,41,0,0,149,1,2015-04-25,2015-05-26,0
IP1zTvCoMnVjzILNT/KojdT9JBURDKP6h7hu7RZ900Y=,37,30,149,149,1,2016-11-26,2016-12-26,0
Is7BDARZD5z5LgLOfwuXkPLOMFDckMTXAD/suHYt3RE=,41,30,99,99,1,2016-11-10,2016-12-10,0
Is7BDARZD5z5LgLOfwuXkPLOMFDckMTXAD/suHYt3RE=,41,30,99,99,1,2016-10-10,2016-11-10,0
Iv+myT5RIVDWExP0UmA/BhqmcEHwyKUbt9X6fyjyCOs=,41,30,149,149,1,2017-01-07,2017-02-07,0
IxXB8We0vjs8Gf9l2ZmO7Oqb4gfw+8aMK/8BDGya5Aw=,33,30,149,149,1,2016-01-31,2016-02-29,0
J1Eg24R5ycEXFxwiN4XOkWKSZMr040rrPcjk8OqB1Ko=,41,30,99,99,1,2016-02-16,2016-03-16,0
J1Eg24R5ycEXFxwiN4XOkWKSZMr040rrPcjk8OqB1Ko=,41,30,99,99,1,2016-04-16,2016-05-16,0
J4Ogx7vzTJ4LtFgj9nAUofyqhd+nHT8CyAqSUBFYO0c=,38,30,149,149,0,2015-02-20,2015-03-22,0
J9nunCeGqqLRE/+PJd5x/IMxLK4ScNQu8nBqE7BDbZI=,41,30,99,99,1,2017-01-05,2017-02-05,0
JJuFUgTg5/B4bqSxKOWUIb7FPS/EXQHbHrrhoxIV9eQ=,41,30,99,99,1,2016-07-10,2016-08-10,0
JJuFUgTg5/B4bqSxKOWUIb7FPS/EXQHbHrrhoxIV9eQ=,41,30,99,99,1,2016-03-10,2016-04-10,0
JKgwVaIFaAXkIwOfNyXFK7oVMPZ2jLmW1RuaG6ENHsU=,41,30,149,149,1,2016-02-12,2016-03-12,0
JLFMWb4b8LZvaeJSfJl7zgvzFNidbwYvisAdp0wGtF8=,41,30,149,149,1,2015-02-22,2015-03-22,0
JLFMWb4b8LZvaeJSfJl7zgvzFNidbwYvisAdp0wGtF8=,41,30,129,129,1,2015-11-02,2015-12-02,0
JLZBKNm1KQRbE4sZpn4PaAIpSeRr7EGCehScUR3XznQ=,41,30,149,149,1,2015-11-17,2015-12-17,0
JP/CC3cee3wFX09X8bmXlsv8Xx5AuCgEoYpp5dADiyQ=,38,30,149,149,0,2016-07-10,2016-08-09,0
JP/CC3cee3wFX09X8bmXlsv8Xx5AuCgEoYpp5dADiyQ=,38,30,149,149,0,2015-08-17,2015-09-16,0
JZC/0kpqzltASxFT/70EPmIJQIPukRraS1u+U2DVKLs=,41,30,149,149,1,2015-12-31,2016-02-01,0
JZC/0kpqzltASxFT/70EPmIJQIPukRraS1u+U2DVKLs=,41,30,129,129,1,2016-08-02,2016-09-02,0
JZC/0kpqzltASxFT/70EPmIJQIPukRraS1u+U2DVKLs=,41,30,129,129,1,2016-10-02,2016-11-02,0
JoY5+qkgNyajLOd6X2M0IHBbTqK+n5Nz4MvtU5kxWwU=,34,30,149,149,1,2015-11-30,2015-12-31,0
JpDNY/QplUwHdxh0BCRolA46J72N/BO3usTMdmQ8h54=,40,30,149,149,1,2015-10-22,2015-11-25,0
JpDNY/QplUwHdxh0BCRolA46J72N/BO3usTMdmQ8h54=,40,30,149,149,1,2016-04-24,2016-05-25,0
JpDNY/QplUwHdxh0BCRolA46J72N/BO3usTMdmQ8h54=,40,30,149,149,1,2015-12-22,2016-01-25,0
Jy/YEyTC7PeV4RP0M+uH/lNAtomYMeIfbfy29CXcAFA=,38,30,149,149,0,2015-11-10,2015-12-10,0
Jy/YEyTC7PeV4RP0M+uH/lNAtomYMeIfbfy29CXcAFA=,38,30,149,149,0,2015-06-15,2015-07-15,0
K/hR2ZgSElWoit7QmtDINlftZYZiUi5MAe2eu4rMimo=,40,30,149,149,1,2016-11-25,2016-12-24,0
K38gsWRzAE5hVA9y8HrL5KJfVs9KhqYuiHc0ORyhqCU=,41,30,99,99,1,2016-12-14,2017-01-14,0
K38gsWRzAE5hVA9y8HrL5KJfVs9KhqYuiHc0ORyhqCU=,41,30,99,99,1,2017-01-14,2017-02-14,0
KCBa1Bdc+CFsO74GDTt68G/Bwzw+SyHMJDo8ssxoqho=,41,30,149,149,1,2017-02-23,2017-03-24,0
KCBa1Bdc+CFsO74GDTt68G/Bwzw+SyHMJDo8ssxoqho=,41,30,149,149,1,2016-01-23,2016-02-24,0
KKAuIiz0PfekBzJQXn1hCSzOGseyjuxZKZ4iTB7yxNA=,41,30,149,119,1,2015-06-24,2015-07-24,0
KMrqfIWmzT5yP3buNddS/CRvXzUXuLGeLvlzOK7IPi8=,41,30,99,99,1,2016-06-17,2016-07-17,0
KYfAE25nOoFtOrCaJaqxXXd12ukmokYoPpfoqmRz204=,39,0,0,149,1,2015-04-30,2015-06-11,0
KZZrMeL6syGlaShfNZJsPuBE4LXVykoVh5zE5DZHHoI=,41,30,149,149,1,2016-03-26,2016-04-25,0
KZZrMeL6syGlaShfNZJsPuBE4LXVykoVh5zE5DZHHoI=,41,30,129,129,1,2015-05-21,2015-07-20,0
L+nz03V8wIgFrG9UPT/dNv4cMuUVTuw5vhccykyKJAA=,34,0,0,149,1,2015-03-31,2015-04-30,0
L9nEJXoefDodDjAgR3+71rI+2J2mxW1SWH/TZBbhFFc=,41,30,149,149,1,2016-09-27,2016-10-27,0
LAlhGxPfo9Oxi1L/pXjIrgIBdkzwtGePuANpJF/8J9U=,37,30,149,149,1,2015-07-27,2015-08-26,0
LAlhGxPfo9Oxi1L/pXjIrgIBdkzwtGePuANpJF/8J9U=,37,30,149,149,1,2015-11-27,2015-12-26,0
LGsmkeheOXh77e9ZbVRYeBQ4fCBLxjtCMZ6au4VqP70=,41,30,149,119,1,2015-02-22,2015-03-23,0
LGsmkeheOXh77e9ZbVRYeBQ4fCBLxjtCMZ6au4VqP70=,41,30,149,149,1,2015-10-22,2015-11-23,0
LGsmkeheOXh77e9ZbVRYeBQ4fCBLxjtCMZ6au4VqP70=,41,30,149,149,1,2015-11-22,2015-12-23,0
LMMVjWDdRJRf2/+HedmHP6m1gYuv/T7lBkmFSC2Q3EU=,41,30,149,149,1,2016-06-14,2016-07-15,0
LYzXVzfvkildghcKz/fjUFejbSygTouqiPAkRBztyao=,41,30,149,119,1,2015-01-03,2015-02-03,0
LaOV+SFRiOU14zoUe4iexI8sT4HhMaaFVDDrpjuC4A4=,41,30,149,149,1,2016-12-31,2017-02-01,0
LlHJ1zai/zM0X6i9LQ4X/8I+O5Bm+L76xbYwxULk6SY=,41,30,149,149,1,2017-02-16,2017-03-16,0
LlPkKTOxJPuVKCS67azU7GPz7f1NXw7oTRgK4tSO/iQ=,41,30,149,149,1,2016-02-15,2016-03-15,0
LpcVF8WHBLup5tbVnQpouh4xKPkhK0QrAJS24dFRxkI=,41,30,99,99,1,2016-08-10,2016-09-10,0
LpcVF8WHBLup5tbVnQpouh4xKPkhK0QrAJS24dFRxkI=,41,30,99,99,1,2016-06-11,2016-07-10,0
Lvs5UQEGv7KDXga07r5kP9KTijJFnrIpptOpZYqR9ZI=,41,30,99,99,1,2017-02-05,2017-02-05,1
Lvs5UQEGv7KDXga07r5kP9KTijJFnrIpptOpZYqR9ZI=,41,30,99,99,1,2016-10-06,2016-11-06,0
M/VfH092zEngapOLJKcVUOqxQwaf4UfwN0eoaGPSRMc=,41,30,99,99,1,2015-11-19,2015-12-19,0
MAnmOlEtqkLVXrm9vkrgwIJYYFAvQM4+I1B1UwFzVmE=,39,30,149,149,1,2015-09-30,2015-11-19,0
MWiKd80r1Ar9eUgLcBn6w2UOcbUUWwAQojZ3C1SqcpY=,39,30,149,149,1,2015-09-30,2015-11-19,0
MWu9NlJxuO84QFawukHfTKyIMdMfeC0g0yrDsxFWokI=,41,30,129,129,1,2015-01-06,2015-02-10,0
MaqhU/6ixrMS7ySSM9fxjk1elxbuRDt0m+C7bIb3qQ4=,40,31,149,149,1,2015-02-12,2015-03-12,0
MhRm/8ixArsCAyfIFbs9d4s2vheUT5ut8aJpgnrC5yw=,41,30,99,99,1,2016-09-30,2016-10-31,0
Mn8eyMjqACSmGbZnBb3rR9zhbl31fzhrOTRk5QT9djM=,41,30,99,99,1,2016-12-01,2017-01-01,0
MpooDu9TFSJBtQEiAcjzQRVAQIJLhZmP69P/UKs1uWw=,40,30,149,149,1,2015-09-01,2015-10-16,0
N/5fV0eQ6QOBC/1cxw1GYqJVkFpxqmUXBJR4hYioszM=,40,30,149,149,1,2016-08-17,2016-09-16,0
N/5fV0eQ6QOBC/1cxw1GYqJVkFpxqmUXBJR4hYioszM=,40,30,149,149,1,2016-12-17,2017-01-16,0
N/EId2NWdpjYbj3os9XjTcfASkHSu/5DwevaUroSYQI=,41,30,149,149,1,2015-06-15,2015-07-15,0
N/EId2NWdpjYbj3os9XjTcfASkHSu/5DwevaUroSYQI=,41,30,149,149,1,2017-01-15,2017-02-15,0
N9kC8j2Q9n2GtwiPI8SPZOv5T/3/e5/qp8aSk4BsHlM=,41,30,149,149,1,2016-11-12,2016-12-12,0
NI2xCDS4Q6ZQbG1f/EpEubWwunZDq3bPW0JwBXGuatA=,41,30,99,99,1,2017-01-26,2017-02-26,0
NZNBHqeJgq7aTOWvbPxjyw3SHFTwGsN4fQOeeGtF2UQ=,41,30,99,99,1,2016-10-04,2016-11-04,0
NfXMwC8hDNAFZzIsJxfqr3TBmXhXM2MmyjkleZIPWiA=,40,30,149,149,1,2016-08-02,2016-09-01,0
NobHyuJBgow+tTuC8qL7eHP+WonZPTOgPyYiNZ8R178=,40,30,149,149,1,2016-11-08,2016-12-14,0
NtkJkJLReESqQbfoo3cWBLdorVDqIYu2eS9BFPPXPoY=,39,30,149,149,1,2015-09-30,2015-11-16,0
O7rafMlJZqV/hJk5qE+Rm/RZ35A/cjJMrSyrTE49rTs=,41,30,99,99,1,2016-10-08,2016-11-08,0
O80sFuxK0uYffvR3ocMBpUdgu73xBuuO7dPWLNdTAlc=,41,30,149,149,1,2015-06-01,2015-07-02,0
OG0gQavpxv8kQDAblTAmaJx9/3iVK4Ii+N8vH7kK0ew=,34,30,149,149,1,2016-03-31,2016-04-30,0
OG0gQavpxv8kQDAblTAmaJx9/3iVK4Ii+N8vH7kK0ew=,34,30,149,149,1,2016-09-30,2016-10-31,0
OH2ZXB62UiFqRa8vDJvgE9PL/Kmlz0jvnAL9rqBlSyU=,30,30,149,149,1,2016-08-01,2016-08-31,0
OQpMJcNcQImrPSTeo/rErNltyMUS2v8l83/McQHN/78=,41,30,99,99,1,2016-06-21,2016-07-21,0
OsvebVsGVE2iQN06K2PzYtI/el4oBjJWP/nUmRanKRI=,41,30,99,99,1,2016-10-31,2016-12-08,0
OsvebVsGVE2iQN06K2PzYtI/el4oBjJWP/nUmRanKRI=,41,30,149,149,1,2015-02-21,2015-03-29,0
OsvebVsGVE2iQN06K2PzYtI/el4oBjJWP/nUmRanKRI=,41,30,149,149,1,2015-11-21,2015-12-29,0
OsvebVsGVE2iQN06K2PzYtI/el4oBjJWP/nUmRanKRI=,41,30,149,149,1,2016-07-21,2016-08-29,0
Ot3xdrqD+ZpKVLK76cRBV3wvrHHFTHLq/97SOFdS5OI=,41,30,149,149,1,2015-09-20,2015-10-21,0
OtQ15zNJRj0TP/QxhaI8U+NVPtPP9csPobTrrplxFSU=,39,31,149,149,1,2015-01-31,2015-03-09,0
OzC19QdwJ0lrpYkeA6B0x9MW+ozLkRIq3XYwTBsAgLc=,41,30,149,149,1,2016-10-21,2016-11-22,0
PMnHeGDxJkisWm5YxwJkHFOWEIp/3ModBLeqXBvyRT0=,40,30,149,149,1,2016-03-20,2016-04-22,0
PRmx+esmErLIA+NSfBZJA8gsJ9RBiHbCbOCsBrybimQ=,38,30,149,149,0,2016-09-18,2016-10-18,0
PScaBYmPiMfXbBmnP7ZnnkFYtoI6vCf0QaXbcG6BBG0=,41,30,149,149,1,2016-05-21,2016-06-21,0
PScaBYmPiMfXbBmnP7ZnnkFYtoI6vCf0QaXbcG6BBG0=,41,30,149,149,1,2016-08-22,2016-08-22,1
PTNZHCnGSIUXDXGtQ59WXCSkAqrDdbC+tWTvsgDvp3Q=,37,31,149,149,1,2015-01-06,2015-02-06,0
PTNZHCnGSIUXDXGtQ59WXCSkAqrDdbC+tWTvsgDvp3Q=,37,30,149,149,1,2016-07-07,2016-08-06,0
PdCIQrfmXYKShCyg2KK/DgbP3N07Ylt0a4A5sA+1d+w=,41,30,149,149,1,2015-09-19,2015-10-19,0
PdCIQrfmXYKShCyg2KK/DgbP3N07Ylt0a4A5sA+1d+w=,41,30,149,149,1,2016-09-19,2016-10-19,0
PmTGFxgq94oVGWaUw8tMbvPCALkwbRo9qqF+MQjpJaA=,40,30,149,149,1,2017-01-28,2017-02-27,0
PqPDXZESbUZmTj2MIpEjrJobv5kT+35RYIkJtK/Bcwc=,41,30,99,99,1,2016-07-21,2016-08-21,0
Q3nU0Ipjj0hk9ZIjG6pimQ4dJusjGz3xGyGjiSXSnck=,41,30,149,149,1,2016-10-02,2016-11-02,0
Q40ol912vqDx4FYr7IhgKmb9eML0kDMSSAYe2a/FUVQ=,40,30,149,149,1,2016-03-27,2016-04-26,0
Q40ol912vqDx4FYr7IhgKmb9eML0kDMSSAYe2a/FUVQ=,40,30,149,149,1,2017-01-27,2017-02-26,0
Q5KYpQlrQ3QzOpTelFa5cDW6KW6FNnbo73w3WjZx2To=,41,30,149,149,1,2017-01-03,2017-02-03,0
Q5KYpQlrQ3QzOpTelFa5cDW6KW6FNnbo73w3WjZx2To=,41,30,149,149,1,2016-12-03,2017-01-03,0
Q83Z5fXP842YyPJoRTasEad9F5pSi1CjmD0GsDOQ+Gk=,41,30,99,99,1,2016-07-26,2016-08-26,0
Q83Z5fXP842YyPJoRTasEad9F5pSi1CjmD0GsDOQ+Gk=,41,30,99,99,1,2016-02-26,2016-03-26,0
Q83Z5fXP842YyPJoRTasEad9F5pSi1CjmD0GsDOQ+Gk=,41,30,99,99,1,2016-11-26,2016-12-26,0
QCo7sGl3W+W/HIS1Tj4scxsyb3ZYRqH4GG20VMzi26s=,41,30,149,119,1,2015-06-15,2015-07-15,0
QH49u94ZHkcUMfRfiQ44cbM3A0B6O4L5rLLfQWWB9aw=,41,30,149,149,1,2017-01-20,2017-02-20,0
QPjwuCHiO/Vx4BsFVvqMKT2oaIOsBndn8M/xN/jw8+k=,41,30,149,149,1,2016-05-31,2016-06-30,0
QTkJg1mFY9sCmQC9bGWriJ/2sU6pTNEnkMnTAkte61M=,41,30,99,99,1,2015-08-04,2015-09-04,0
QTyf5RSXxFIFAIwFs0efD53/A15oh5DrQzGhUnx0M3I=,41,30,149,149,1,2016-06-09,2016-07-09,0
QjcxXFIqEo1XEiz+b9/M0pIydx6JgJhVBeqoEtMqyxI=,41,30,99,99,1,2017-01-18,2017-02-18,0
QrUQbl0J4rbLUp9bqtWNGR5r+Lli4MdiyF6lH2WKCJM=,37,30,149,149,1,2016-05-23,2016-06-22,0
R3xey31HPOOVvJsgsahzXuaW7UvmL4aulkctE7npEJg=,36,30,180,180,0,2016-11-02,2016-12-05,0
R4BmVHS7e7q+iICGz3AdH8llfPJKN9s69n4bp63hWEg=,41,30,149,149,1,2016-05-02,2016-06-02,0
RGuc6Nbd8ImNn6gIeFOrC9pJWv3Q9spFHGRrO49zAjc=,41,30,149,149,1,2016-07-17,2016-08-17,0
RGuc6Nbd8ImNn6gIeFOrC9pJWv3Q9spFHGRrO49zAjc=,41,30,149,149,1,2016-01-17,2016-02-17,0
RQGk6wiREHE5cfLq5fEzdflaEY4zm3ueMuMsHoWtgJI=,31,30,149,149,1,2016-11-30,2016-12-31,0
RQGk6wiREHE5cfLq5fEzdflaEY4zm3ueMuMsHoWtgJI=,31,30,149,149,1,2016-10-31,2016-11-30,0
RQGk6wiREHE5cfLq5fEzdflaEY4zm3ueMuMsHoWtgJI=,31,30,149,149,1,2016-01-31,2016-02-29,0
RSfjfo9S9UFGNN1AplFqSdYdykccUbICVJuG9ToXOdA=,41,30,129,129,1,2017-02-28,2017-03-31,0
RX7XnB8PVClvCDmUSAqX9xPXsYzKT/l3UDAlxBzunic=,37,31,149,149,1,2015-03-06,2015-04-07,0
RcT3lJQg/vMbxdc829LnFyN48KcBbAIs5tGvytvGwZg=,36,30,180,180,1,2016-09-02,2016-10-01,0
RcT3lJQg/vMbxdc829LnFyN48KcBbAIs5tGvytvGwZg=,36,30,180,180,1,2016-11-02,2016-12-01,0
RcjSQCkioOO0b2DskmgrwZeC26sE7JvLzi6tqdfqTBI=,38,30,149,149,0,2016-07-04,2016-08-06,0
Rdo+b+zGAVfWudNJvg61ahzJS1BX+RY0FfX8mWa0VZ8=,41,30,99,99,1,2016-07-31,2016-08-31,0
RgWAQSlZhW/j0k5FIou60Hzf32DZasHFpmGVO1Srhos=,39,30,149,149,1,2017-01-31,2017-03-04,0
RsNvkEuGpvx14GmBwpC3Jebiiv6sWLve1XYu3Hv/Y5w=,38,30,149,149,0,2017-01-23,2017-02-22,0
S4JJt3snMvZvqnn2gh05IahwpwZzwcm49DVs3jLvvgE=,40,30,149,149,1,2015-06-20,2015-07-19,0
S4JJt3snMvZvqnn2gh05IahwpwZzwcm49DVs3jLvvgE=,40,30,149,149,1,2015-09-20,2015-10-19,0
S55h6e5yZckTE1YXPtRM4WiI2w9Ymgv5LaWeXzLpbOg=,37,30,149,149,1,2017-01-17,2017-02-18,0
S6PZFJhNOIOSMH0OBrV/CvUKxl8Zmrlogi93x81e2v8=,41,30,99,99,1,2016-07-12,2016-08-12,0
S8CoT+WTSikJWDljLbTWt9mbD7UXwL8orn8crceybRw=,41,30,129,129,1,2017-02-04,2017-03-04,0
SEefVTvIGZTkIpWvzQLZlwQTp1mVqAP3AwsR9PgJLv4=,39,30,149,149,1,2016-01-31,2016-03-17,0
SPmq9R4KxLAUs7h2oEf6EyBVhIzlcKaIbjmOT/aXhTU=,37,30,149,149,1,2015-06-24,2015-07-24,0
STfMmPD0WhXvVv2krv6y35KTTtWWTDYO888TeHxm1ys=,41,30,129,129,1,2016-06-17,2016-07-17,0
STfMmPD0WhXvVv2krv6y35KTTtWWTDYO888TeHxm1ys=,41,30,129,129,1,2016-07-17,2016-08-17,0
Sb7HVTa/Q2HCIb63MZ2Gm36ciuaVTY/nF8IwOsFdIPA=,41,30,129,129,1,2015-06-11,2015-07-12,0
SdQDOt3zaXisCX7Ix1D8kojfQGnu82EPhTmg64Ejhmw=,36,30,180,180,0,2017-01-21,2017-02-20,0
SlHftQDyzXEkqQpwi7uPjOPUaV3pr4cCfZoEwVf9afU=,38,30,149,149,0,2015-02-22,2015-03-24,0
SpqsC4wO3RutJrEJnsgTEnufFdnFRpQ+TRylc0BwhJQ=,37,30,149,149,1,2016-08-19,2016-09-19,0
SrNlOJdxRTqaR8rK7JN/tGF4AbkQNUeFmX+25WoAQU0=,41,30,149,149,1,2015-04-17,2015-05-18,0
SrlALmGLObgRSbv1pEVfM6Qh4KyPW1nVgewOSxNjAx4=,39,30,149,149,1,2016-12-31,2017-02-27,0
SuXWVM0kqkGLANGNYhEt6F+yB8iOccRx0opmrjJvS7s=,39,30,149,149,1,2016-09-30,2016-11-15,0
SzzjWiYHjrRDYl2ibPUtZjvGN4ck13dHdE8huP9f/EQ=,41,30,99,99,1,2016-11-25,2016-12-25,0
TDV7H5pB1oFJWFlJRAoQJFac/8j5Ik/cXv6QeWUdJRo=,41,30,99,99,1,2016-08-06,2016-09-06,0
TO7c1GPLzUpHV7CrQNPN/aye6bgpHWkwHE2+WG+48jY=,41,30,99,99,1,2015-12-16,2016-01-16,0
TO7c1GPLzUpHV7CrQNPN/aye6bgpHWkwHE2+WG+48jY=,41,30,149,149,1,2015-02-26,2015-03-26,0
TO7c1GPLzUpHV7CrQNPN/aye6bgpHWkwHE2+WG+48jY=,41,30,99,99,1,2016-07-16,2016-08-16,0
TOpPHmPpkv1KXuB8j3o5VDsa+RuVKUt77Xrtah46NjQ=,39,30,149,149,1,2015-12-03,2016-01-08,1
Tfak1IEM+jICD06eNQrSolDhGgZzzStklmcJr5f62as=,41,30,129,129,1,2015-07-14,2015-08-14,0
Tfak1IEM+jICD06eNQrSolDhGgZzzStklmcJr5f62as=,41,30,129,129,1,2016-11-30,2016-12-31,0
TgcNPbsZeZ8buEcnLqLok29Q+gX0klzE0LmOESRwjbU=,41,30,99,99,1,2017-01-07,2017-02-07,0
TrvskE+QxBePOhbGn3OCF8hSclzYSB410dl2SIhtA5E=,41,30,99,99,1,2015-09-03,2015-10-03,0
TrvskE+QxBePOhbGn3OCF8hSclzYSB410dl2SIhtA5E=,41,30,99,99,1,2015-11-03,2015-12-03,0
U/PAzQ3JS3BHBj4666kh3Xecyena28xA9yIdS08Ofso=,41,30,99,99,1,2016-05-05,2016-06-05,0
U/PAzQ3JS3BHBj4666kh3Xecyena28xA9yIdS08Ofso=,41,30,99,99,1,2016-01-05,2016-02-05,0
U4J9AGTLvDufPq6nKpTKRCNZ/1k8w4En/cP+cdJt/3U=,41,30,99,99,1,2016-08-05,2016-09-05,0
UGW8NgeW9oKKeE8Hr9Lc3L04K7QjVxMJUSxtKxXSFjg=,39,30,149,149,1,2016-11-30,2017-01-18,0
UGW8NgeW9oKKeE8Hr9Lc3L04K7QjVxMJUSxtKxXSFjg=,39,30,149,149,1,2015-07-31,2015-09-18,0
UGW8NgeW9oKKeE8Hr9Lc3L04K7QjVxMJUSxtKxXSFjg=,39,30,149,149,1,2015-08-31,2015-10-18,0
UWWvI4G0RxkpfzGh37ZQVqPOjuQcbFMeKcAr5cTUcf0=,37,30,149,149,1,2016-03-10,2016-04-10,0
UbF3aYkGw9G1sx6P8N4XjQYv8ahy/kKNybxbh+jIuDg=,41,30,149,149,1,2016-02-14,2016-03-14,0
UbF3aYkGw9G1sx6P8N4XjQYv8ahy/kKNybxbh+jIuDg=,41,30,99,99,1,2017-02-21,2017-03-21,0
UbF3aYkGw9G1sx6P8N4XjQYv8ahy/kKNybxbh+jIuDg=,41,30,149,149,1,2015-02-14,2015-03-14,0
UyM4O2+azrN3bqQD5KqQZQbaI7g7nfmKPo7RizwA+9k=,41,30,129,129,1,2016-01-12,2016-02-12,0
UyM4O2+azrN3bqQD5KqQZQbaI7g7nfmKPo7RizwA+9k=,41,30,149,149,1,2017-01-12,2017-02-12,0
V2+MR1q2t52tKPIjNrbzpdTdPQsVtmSzfiwInFu51+E=,40,30,149,149,1,2015-11-06,2015-12-05,0
V2+MR1q2t52tKPIjNrbzpdTdPQsVtmSzfiwInFu51+E=,40,30,149,149,1,2016-06-06,2016-07-05,0
V7qYXgiz7lrvaEL7kTJCktUktpxsC5+jPAgU2+XhK88=,38,30,149,149,0,2015-02-16,2015-03-18,0
V7qYXgiz7lrvaEL7kTJCktUktpxsC5+jPAgU2+XhK88=,38,30,149,149,0,2016-04-13,2016-05-13,0
VAsRXcm8RlHtFJ3WbWoNwgO4knd8yjFdLNk6BkfH3Hk=,38,30,149,149,0,2016-11-03,2017-01-02,0
VDUwdb5aJzcywU263hOLNJ4tWCgBSLKQlUsUZe8NUMY=,41,30,149,0,1,2015-03-21,2015-04-20,0
VXKxat7cwxKCbdRRtowcqulxZFmpqPHSEVZ4nRcDTiA=,41,30,99,99,1,2015-08-13,2015-09-12,0
VZgaDEq3T1FWMNDG+AClX28/8rkCGgX1n3yrWrrBrcg=,40,30,149,149,1,2015-12-26,2016-01-25,0
VjXfO/lq4+9TS2ccDEyKNOnvH9qs59yT484XUJMyPLw=,41,30,99,99,1,2016-04-02,2016-05-02,0
Vk7coWA2ZgHy3WXHh5MkYa2yz/aZbPERZeY/Zo68VHo=,40,30,149,149,1,2016-11-01,2016-11-30,0
VuXXYRjKwnEUzIsw48B49MXvZYatXh5bOSEGzmtd+iM=,40,30,149,149,1,2016-04-12,2016-05-11,0
W45OrWzl4mvCVETkvESH19YbG3lOPpALCfHoO0Ogur0=,41,30,99,99,1,2017-02-28,2017-03-31,0
W45OrWzl4mvCVETkvESH19YbG3lOPpALCfHoO0Ogur0=,41,30,99,99,1,2017-01-31,2017-02-28,0
W7xSKbknx4pLYM4UchE4bT+qPRPik8DLs84uMuGqlXI=,41,30,99,99,1,2016-08-27,2016-09-27,0
W7xSKbknx4pLYM4UchE4bT+qPRPik8DLs84uMuGqlXI=,41,30,99,99,1,2016-07-27,2016-08-27,0
WAzGQnjh5LuAqbW/2++baIFJWQknUon4ZyR9PdGgVII=,41,30,149,149,1,2016-12-20,2017-01-20,0
WAzGQnjh5LuAqbW/2++baIFJWQknUon4ZyR9PdGgVII=,41,30,149,149,1,2015-12-20,2016-01-20,0
WQzxI3Jki4g4YsLJ8JIhO/NH27jwa6ykmqXD9RgWMLA=,41,30,149,149,1,2016-09-19,2016-10-19,0
WQzxI3Jki4g4YsLJ8JIhO/NH27jwa6ykmqXD9RgWMLA=,41,30,149,149,1,2016-08-19,2016-09-19,0
WQzxI3Jki4g4YsLJ8JIhO/NH27jwa6ykmqXD9RgWMLA=,41,30,129,129,1,2015-05-19,2015-06-19,0
WU+Ho3Cxzf60rgkgs8si9D+PzOJkQpxkDeW7HleeHOI=,41,30,99,99,1,2017-02-17,2017-03-17,0
WUosiyDB5y5VDSGLFGJVtUceWpKWXg3DGlmKNUf8zl4=,41,30,149,149,1,2015-03-15,2015-04-16,0
